Name	CR	Alignment	Size	Base_Speed	Fly_Speed	Swim_Speed	Source	Type	subtype1	subtype2	subtype3	subtype4	subtype5	subtype6
Tunnel Worm	7	N	Huge	20	0	0	Tome of Horrors Complete	magical beast						
Tupilaq	7	N	Small	30	0	60	PFRPG Bestiary 3	construct						
Turtle	0.17	N	Tiny	5	0	20	Ultimate Magic	animal						
Turtle-shark	6	N	Huge	10	0	40	Tome of Horrors Complete	magical beast	aquatic					
Tuyewera	4	CE	Medium	20	0	0	AP 37	undead						
Twigjack	3	CE	Tiny	30	0	0	PFRPG Bestiary 2	fey						
Two-headed Troll	7	CE	Large	30	0	0	Tome of Horrors Complete	humanoid	giant					
Tylosaurus	8	N	Gargantuan	20	0	50	PFRPG Bestiary 2	animal						
Tyrannosaurus	9	N	Gargantuan	40	0	0	PFRPG Bestiary	animal						
Tyrant Jelly	9	N	Large	20	0	0	PFRPG Bestiary 4	ooze	mythic					
Tzitzimitl	19	NE	Gargantuan	50	0	0	PFRPG Bestiary 3	undead						
Ubue	2	CN	Large	20	0	0	Tome of Horrors Complete	humanoid	giant					
Udaeus	4	N	Medium	20	0	0	PFRPG Bestiary 4	humanoid	mythic	udaeus				
Ugash-iram	15	NE	Colossal	5	0	60	AP 60	magical beast	aquatic					
Uggoth	8	CE	Medium	30	0	30	Tome of Horrors 4	aberration						
Ukobach	4	LE	Small	30	0	0	AP 25	Outsider	devil	evil	extraplanar	lawful		
Ulfen Raider	0.50	CN	Medium	30	0	0	Lands Of The Linnorm Kings	humanoid	human					
Ulkreth	15	CE	Gargantuan	30	50	0	AP 73	outsider	chaotic	demon	evil	extraplanar		
Umasi	4	CN	Medium	40	0	0	AP 39	monstrous humanoid						
Umbral Shepherd	5	LE	Medium	0	0	0	Inner Sea Bestiary	outsider	incorporeal					
Umdhlebi	12	N	Huge	10	0	0	AP 41	plant						
Undead Fire Elemental	8	NE	Medium	50	0	0	Tome of Horrors 4	undead	cold					
Undead Mimic	6	NE	Medium	10	0	0	Tome of Horrors 4	undead	shapechanger					
Undead Ningyo	1	NE	Small	10	0	20	AP 37	undead	aquatic					
Undead Ooze	6	NE	Huge	20	0	0	Tome of Horrors Complete	undead						
Undead Raven Swarm	9	NE	Tiny	10	0	0	Tome of Horrors Complete	undead	swarm					
Undead Troll	6	CE	Large	40	0	0	Tome of Horrors 4	undead						
Undine	0.50	N	Medium	30	0	0	PFRPG Bestiary 2	outsider	native					
Unfettered Eidolon	8	CN	Medium	20	40	0	PFRPG Bestiary 3	outsider	extraplanar					
Unicorn	3	CG	Large	60	0	0	PFRPG Bestiary	magical beast						
Uniila	10	LE	Medium	0	40	0	AP 28	outsider	devil	evil	extraplanar	incorporeal	lawful	
Upasunda	9	LE	Medium	50	0	0	PFRPG Bestiary 3	outsider	asura	evil	extraplanar	lawful		
Uraeus	5	LG	Medium	20	50	20	Osirion, Legacy Of Pharaohs	magical beast						
Urannag	8	CE	Huge	10	0	0	The Worldwound	construct	extraplanar					
Urdefhan	3	NE	Medium	30	0	0	PFRPG Bestiary 2	outsider	native					
Ursikka	10	N	Huge	40	0	0	AP 70	magical beast						
Valeany	3	CN	Medium	30	0	0	Tome of Horrors 4	fey						
Valkyrie	12	CN	Medium	30	0	0	PFRPG Bestiary 3	outsider	extraplanar					
Vampire	9	CE	Medium	30	0	0	PFRPG Bestiary	undead	augmented humanoid					
Vampire Rose	3	N	Small	5	0	0	Tome of Horrors Complete	plant						
Vampire Spawn	4	LE	Medium	30	0	0	d20pfsrd	undead						
Vampiric Mist	3	NE	Medium	0	50	0	PFRPG Bestiary 2	aberration	air	water				
Vampiric Ooze	8	CE	Large	10	0	0	Tome of Horrors Complete	undead						
Vanara	0.50	LG	Medium	30	0	0	PFRPG Bestiary 3	humanoid	vanara					
Vanth	7	N	Medium	30	50	0	PFRPG Bestiary 4	outsider	extraplanar	psychopomp				
Vapor Dire Rat	1	N	Small	40	0	20	Tome of Horrors Complete	magical beast	augmented animal	vapor				
Vapor Wasp	4	N	Large	20	0	0	Tome of Horrors Complete	magical beast	augmented vermin	vapor				
Vargouille	2	NE	Small	0	30	0	PFRPG Bestiary	outsider	evil	extraplanar				
Vavakia	18	CE	Huge	40	60	0	Book of the Damned V2	outsider	chaotic	demon	evil	extraplanar		
Ved	5	NE	Large	30	0	0	Irrisen Land Of Eternal Winter	humanoid	giant					
Vegepygmy	0.50	N	Small	30	0	0	PFRPG Bestiary	plant						
Vegepygmy Bodyguard	3	N	Small	30	0	0	Tome of Horrors Complete	plant	fungus					
Vegepygmy Chief	6	N	Medium	30	0	0	Tome of Horrors Complete	plant	fungus					
Vegepygmy Commoner	0.50	N	Small	30	0	0	Tome of Horrors Complete	plant	fungus					
Vegepygmy Guard	2	N	Small	30	0	0	Tome of Horrors Complete	plant	fungus					
Vegepygmy Subchief	5	N	Medium	30	0	0	Tome of Horrors Complete	plant	fungus					
Vegepygmy Worker	1	N	Small	30	0	0	Tome of Horrors Complete	plant	fungus					
Veiled Master	14	LE	Large	10	0	80	Inner Sea Bestiary	aberration	aquatic	shapechanger				
Velociraptor	2	N	Small	60	0	0	PFRPG Bestiary 4	animal						
Velvet Ant Swarm	3	N	Diminutive	30	0	0	Tome of Horrors Complete	vermin	swarm					
Vemerak	14	CE	Huge	40	0	0	PFRPG Bestiary 2	aberration						
Venedaemon	5	NE	Medium	30	30	0	Horsemen Of The Apocalypse	outsider	daemon	evil	extraplanar			
Venomous Snake	1	N	Medium	20	0	20	PFRPG Bestiary	animal						
Venomous Snake Swarm	4	N	Tiny	20	0	10	PFRPG Bestiary 3	animal	swarm					
Vepar	21	CE	Large	20	0	60	Tome of Horrors Complete	outsider	aquatic	chaotic	demon	evil	extraplanar	
Veranallia	20	CG	Large	50	0	0	Chronicle Of The Righteous	outsider	azata	chaotic	extraplanar	good		
Verdurous Ooze	6	N	Medium	20	0	0	AP 35	ooze						
Vermlek	3	CE	Medium	30	0	0	Book of the Damned V2	outsider	chaotic	demon	evil	extraplanar		
Very Old Black Dragon	15	CE	Huge	60	200	60	d20pfsrd	dragon	water					
Very Old Blue Dragon	17	LE	Gargantuan	40	0	0	d20pfsrd	dragon	earth					
Very Old Brass Dragon	15	CG	Huge	60	0	0	d20pfsrd	dragon	fire					
Very Old Bronze Dragon	17	LG	Gargantuan	40	250	0	d20pfsrd	dragon	water					
Very Old Copper Dragon	16	CG	Huge	40	200	0	d20pfsrd	dragon	earth					
Very Old Gray Dragon	14	NE	Huge	60	0	40	Tome of Horrors 4	dragon	water					
Very Old Green Dragon	16	LE	Gargantuan	40	250	40	d20pfsrd	dragon	air					
Very Old Red Dragon	18	CE	Gargantuan	40	250	0	d20pfsrd	dragon	fire					
Very Old White Dragon	14	CE	Huge	30	0	60	d20pfsrd	dragon	cold					
Very Young Black Dragon	5	CE	Small	60	150	60	d20pfsrd	dragon	water					
Very Young Blue Dragon	7	LE	Medium	40	0	0	d20pfsrd	dragon	earth					
Very Young Brass Dragon	5	CG	Small	60	0	0	d20pfsrd	dragon	fire					
Very Young Bronze Dragon	7	LG	Medium	40	150	0	d20pfsrd	dragon	water					
Very Young Copper Dragon	6	CG	Small	40	150	0	d20pfsrd	dragon	earth					
Very Young Gold Dragon	9	LG	Medium	60	150	60	d20pfsrd	dragon	fire					
Very Young Gray Dragon	4	NE	Small	60	0	40	Tome of Horrors 4	dragon	water					
Very Young Green Dragon	6	LE	Medium	40	150	40	d20pfsrd	dragon	air					
Very Young Red Dragon	8	CE	Medium	40	150	0	d20pfsrd	dragon	fire					
Very Young White Dragon	4	CE	Small	30	0	60	d20pfsrd	dragon	cold					
Vescavor Queen	9	CE	Large	20	0	0	AP 74	outsider	chaotic	evil	extraplanar			
Vescavor Swarm	5	CE	Diminutive	30	0	0	Lost Kingdoms	outsider	chaotic	evil	extraplanar			
Vespergaunt	12	NE	Medium	10	0	0	Inner Sea Bestiary	ooze						
Vetala	6	NE	Medium	30	0	0	Inner Sea Bestiary	undead	augmented humanoid	human				
Vexgit	1	LE	Tiny	20	0	0	PFRPG Bestiary 2	fey						
Viduus	4	N	Medium	30	0	0	Inner Sea Bestiary	outsider	extraplanar	psychopomp				
Vildeis	28	LG	Large	40	0	0	PFRPG Bestiary 4	outsider	angel	extraplanar	good	lawful		
Vile Drake	8	CE	Large	30	0	20	Tome of Horrors 4	dragon	water					
Vilkacis	7	CE	Medium	0	50	0	AP 45	undead	incorporeal					
Vilsteth	16	CE	Medium	30	0	0	AP 77	outsider	chaotic	demon	evil	extraplanar		
Vilstrak	0.50	NE	Medium	30	0	0	Tome of Horrors Complete	aberration						
Violet Fungus	3	N	Medium	10	0	0	PFRPG Bestiary	plant						
Viper	0.50	N	Tiny	20	0	20	PFRPG Bestiary	animal						
Viper Vine	13	N	Large	10	0	0	PFRPG Bestiary 2	plant						
Vireseed Swarm	5	N	Fine	5	30	0	AP 39	plant	swarm					
Vishkanya	0.50	N	Medium	30	0	0	PFRPG Bestiary 3	humanoid	vishkanya					
Vodyanoi	5	CN	Medium	30	0	50	PFRPG Bestiary 3	monstrous humanoid	aquatic					
Void Yai	20	LE	Huge	40	0	0	PFRPG Bestiary 3	outsider	giant	native	oni	shapechanger		
Voidstick Zombie	12	CE	Medium	30	0	0	AP 57	undead						
Voidworm	2	CN	Tiny	20	50	0	PFRPG Bestiary 2	outsider	chaotic	extraplanar	protean	shapechanger		
Volcano Giant	14	CN	Huge	40	0	0	Tome of Horrors Complete	humanoid	earth	fire	giant			
Volnagur	22	CE	Colossal	20	0	0	Inner Sea Bestiary	magical beast						
Volt	2	N	Small	0	30	0	Tome of Horrors Complete	aberration						
Voltar	4	N	Medium	30	0	0	Tome of Horrors 4	outsider	electricity	extraplanar				
Voonith	4	CN	Small	30	0	50	PFRPG Bestiary 3	magical beast	aquatic					
Vorin	14	CE	Huge	40	0	0	Tome of Horrors Complete	aberration						
Vouivre	12	CE	Large	30	40	50	PFRPG Bestiary 4	monstrous humanoid	aquatic					
Vrock	9	CE	Large	30	50	0	PFRPG Bestiary	outsider	chaotic	demon	evil	extraplanar		
Vrolikai	19	CE	Large	40	60	0	PFRPG Bestiary 2	outsider	chaotic	demon	evil	extraplanar		
Vrykolakas	10	NE	Medium	40	0	0	AP 29	undead						
Vulchling	0.50	CE	Medium	20	0	0	Tome of Horrors Complete	magical beast						
Vulnudaemon	4	NE	Small	30	0	0	PFRPG Bestiary 3	outsider	daemon	evil	extraplanar			
Vulpinal	6	NG	Small	30	0	0	PFRPG Bestiary 2	outsider	agathion	extraplanar	good			
Vulture	0.50	N	Small	10	0	0	PFRPG Bestiary 3	animal						
Vydrarch	14	CE	Gargantuan	20	0	60	Magnimar City Of Monuments	magical beast						
Walrus	3	N	Large	10	0	40	PFRPG Bestiary 4	animal						
Wang Liang	3	LE	Medium	30	0	0	Tome of Horrors Complete	outsider	evil	extraplanar	lawful			
War Flower	4	N	Medium	40	0	0	Tome of Horrors 4	plant						
Warden Jack Swarm	4	N	Fine	40	0	0	Tome of Horrors Complete	construct	swarm					
Warmonger Devil	7	LE	Large	40	0	0	Book of the Damned V1	outsider	devil	evil	extraplanar	lawful		
Warmonger Wasp	7	CE	Large	30	0	0	The Worldwound	construct	extraplanar					
Warped One	8	CE	Medium	30	0	0	The Worldwound	outsider	chaotic	evil	extraplanar			
Warsworn	16	NE	Gargantuan	40	0	0	PFRPG Bestiary 4	undead						
Wasp Swarm	3	N	Diminutive	5	40	0	PFRPG Bestiary	vermin	swarm					
Water Elemental Construct	13	N	Huge	30	0	120	Tome of Horrors Complete	construct	elemental	extraplanar	water			
Water Leaper	2	N	Medium	20	0	30	Tome of Horrors 4	magical beast	aquatic					
Water Naga	7	N	Large	30	0	50	PFRPG Bestiary 3	aberration	aquatic					
Water Orm	10	N	Huge	20	0	50	PFRPG Bestiary 2	magical beast	aquatic					
Water Strider Swarm	1	N	Diminutive	10	0	20	AP 49	vermin	swarm					
Water Wraith	2	CN	Large	30	0	40	Inner Sea Bestiary	magical beast	aquatic					
Water Yai	18	CE	Huge	50	0	60	PFRPG Bestiary 3	outsider	aquatic	giant	native	oni	shapechanger	water
Wax Golem	3	N	Medium	30	0	0	PFRPG Bestiary 4	construct						
Wayang	0.50	CN	Small	20	0	0	PFRPG Bestiary 4	humanoid	wayang					
Weasel	0.50	N	Tiny	20	0	0	PFRPG Bestiary	animal						
Weaverworm	8	NE	Huge	30	0	0	AP 45	aberration						
Weedwhip	2	N	Medium	10	0	0	PFRPG Bestiary 4	plant						
Well Lurker	9	N	Large	10	0	0	Tome of Horrors Complete	aberration						
Wendigo	17	CE	Large	0	120	0	PFRPG Bestiary 2	outsider	cold	native				
Werebat	3	NE	Medium	30	0	0	PFRPG Bestiary 4	humanoid	human	shapechanger				
Werebat	3	NE	Medium	30	40	0	PFRPG Bestiary 4	humanoid	human	shapechanger				
Werebear	4	LG	Medium	30	0	0	PFRPG Bestiary 2	humanoid	human	shapechanger				
Werebear	4	LG	Large	30	0	0	PFRPG Bestiary 2	humanoid	human	shapechanger				
Wereboar	2	CN	Medium	40	0	0	PFRPG Bestiary 2	humanoid	human	shapechanger				
Wereboar	2	CN	Medium	40	0	0	PFRPG Bestiary 2	humanoid	human	shapechanger				
Werecrocodile	3	NE	Medium	30	0	20	PFRPG Bestiary 4	humanoid	human	shapechanger				
Werecrocodile	3	NE	Medium	30	0	0	PFRPG Bestiary 4	humanoid	human	shapechanger				
Wererat	2	LE	Medium	30	0	0	PFRPG Bestiary	humanoid	human	shapechanger				
Wererat	2	LE	Medium	30	0	0	PFRPG Bestiary	humanoid	human	shapechanger				
Wereshark	3	CE	Medium	30	0	0	PFRPG Bestiary 4	humanoid	human	shapechanger				
Wereshark	3	CE	Medium	30	0	0	PFRPG Bestiary 4	humanoid	human	shapechanger				
Weretiger	4	NE	Medium	30	0	0	PFRPG Bestiary 2	humanoid	human	shapechanger				
Weretiger	4	NE	Large	30	0	0	PFRPG Bestiary 2	humanoid	human	shapechanger				
Werewolf	2	CE	Medium	30	20	0	PFRPG Bestiary	humanoid	human	shapechanger				
Werewolf	2	CE	Medium	30	20	0	PFRPG Bestiary	humanoid	human	shapechanger				
Werewolverine	3	CN	Medium	40	0	0	Tome of Horrors 4	humanoid	human	shapechanger				
Werewolverine	3	CN	Medium	40	0	0	Tome of Horrors 4	humanoid	human	shapechanger				
Whale	10	N	Gargantuan	0	0	40	PFRPG Bestiary 2	animal						
Whip Jelly	2	N	Medium	20	0	0	Tome of Horrors Complete	ooze						
Whirlmaw	8	N	Medium	10	90	0	Inner Sea Bestiary	aberration						
White Pudding	6	N	Huge	20	0	0	Tome of Horrors Complete	ooze						
White Rider	11	LN	Medium	30	0	0	Irrisen Land Of Eternal Winter	fey						
Wichtlein	3	NG	Tiny	20	0	0	Tome of Horrors 4	fey						
Wickerman	13	N	Colossal	30	0	0	PFRPG Bestiary 4	construct	fire					
Widow Creeper	13	N	Large	30	0	0	Tome of Horrors Complete	plant						
Wight	3	LE	Medium	30	0	0	PFRPG Bestiary	undead						
Wight Lord	9	LE	Medium	30	40	0	Undead Revisited	undead						
Wikkawak	4	CE	Medium	30	0	0	PFRPG Bestiary 4	humanoid	goblinoid					
Will-o'-Wisp	6	CE	Small	0	50	0	PFRPG Bestiary	aberration	air					
Willow Dusk	14	CE	Huge	20	0	0	Tome of Horrors Complete	plant						
Wind Walker	5	N	Large	40	0	0	Tome of Horrors Complete	outsider	air	elemental	extraplanar			
Wind Yai	16	LE	Huge	40	0	0	AP 54	outsider	air	giant	native	oni	shapechanger	
Winter Fey	7	NE	Small	30	0	0	AP 68	fey	cold					
Winter Hag	7	CE	Medium	30	0	0	PFRPG Bestiary 4	monstrous humanoid	cold					
Winter Wolf	5	NE	Large	50	0	0	PFRPG Bestiary	magical beast	cold					
Winterwight	17	CE	Medium	30	0	0	PFRPG Bestiary 2	undead	cold					
Witch Tree	11	CE	Huge	20	0	0	Tome of Horrors Complete	plant						
Witch-doll Golem	11	N	Large	30	0	0	Tome of Horrors Complete	construct						
Witchcrow	1	CE	Tiny	20	0	0	AP 67	magical beast						
Witchfire	9	CE	Medium	0	50	0	PFRPG Bestiary 2	undead	incorporeal					
Witchwyrd	6	LN	Medium	30	0	0	PFRPG Bestiary 2	monstrous humanoid						
Witherstench	1	N	Small	20	0	0	Tome of Horrors Complete	magical beast						
Witherweed	4	N	Large	0	0	0	Tome of Horrors Complete	plant						
Wizard's Shackle	0.33	N	Diminutive	5	0	0	Tome of Horrors Complete	magical beast						
Wolf	1	N	Medium	50	0	0	PFRPG Bestiary	animal						
Wolf-in-sheep's-clothing	8	N	Medium	5	0	0	PFRPG Bestiary 3	aberration						
Wolf-in-sheep's-clothing	8	N	Medium	5	0	0	Tome of Horrors Complete	aberration						
Wolf-spider	4	NE	Large	40	0	0	Tome of Horrors Complete	magical beast						
Wolliped	3	N	Large	50	0	0	AP 70	animal						
Wolliped	3	N	Large	50	0	0	AP 70	animal						
Wolpertinger	1	N	Tiny	40	0	0	AP 61	magical beast						
Wolverine	2	N	Medium	30	0	0	PFRPG Bestiary	animal						
Wood Elemental	16	N	Huge	30	0	0	Tome of Horrors 4	outsider	elemental	native				
Wood Giant	5	CG	Large	40	0	0	Tome of Horrors Complete	humanoid	giant					
Wood Giant	6	CG	Large	40	0	0	PFRPG Bestiary 2	humanoid	giant					
Wood Golem	6	N	Medium	30	0	0	PFRPG Bestiary	construct						
Wood Golem	6	N	Medium	30	0	0	Tome of Horrors Complete	construct						
Wood Idol	1	N	Diminutive	10	0	0	AP 27	construct						
Woodwose	10	NE	Medium	30	0	0	Tome of Horrors Complete	fey						
Woolly Rhinoceros	6	N	Large	30	0	0	PFRPG Bestiary	animal						
Woolly Rhinoceros	10	N	Large	30	0	0	Tome of Horrors Complete	animal						
Woolly Rhinoceros Elasmotherium	13	N	Large	30	0	0	Tome of Horrors Complete	animal						
Worg	2	NE	Medium	50	0	0	PFRPG Bestiary	magical beast						
Worker Thermite	2	N	Medium	30	0	0	Tome of Horrors Complete	vermin	extraplanar	fire				
Worm That Walks	14	NE	Medium	30	0	0	PFRPG Bestiary 2	vermin	augmented human					
Woundwyrm	15	CE	Huge	30	60	30	Inner Sea Bestiary	dragon	chaotic	evil				
Wraith	5	LE	Medium	0	60	0	PFRPG Bestiary	undead	incorporeal					
Wrath Dragon	20	NG	Huge	50	0	0	Tome of Horrors Complete	dragon	extraplanar	good				
Wyrm Black Dragon	17	CE	Huge	60	200	60	d20pfsrd	dragon	water					
Wyrm Blue Dragon	19	LE	Gargantuan	40	0	0	d20pfsrd	dragon	earth					
Wyrm Brass Dragon	17	CG	Huge	60	0	0	d20pfsrd	dragon	fire					
Wyrm Bronze Dragon	19	LG	Gargantuan	40	250	0	d20pfsrd	dragon	water					
Wyrm Copper Dragon	18	CG	Huge	40	200	0	d20pfsrd	dragon	earth					
Wyrm Gray Dragon	16	NE	Huge	60	0	40	Tome of Horrors 4	dragon	water					
Wyrm Green Dragon	18	LE	Gargantuan	40	250	40	d20pfsrd	dragon	air					
Wyrm Red Dragon	20	CE	Gargantuan	40	250	0	d20pfsrd	dragon	fire					
Wyrm White Dragon	16	CE	Huge	30	0	60	d20pfsrd	dragon	cold					
Wyrmling Black Dragon	3	CE	Tiny	60	100	60	d20pfsrd	dragon	water					
Wyrmling Blue Dragon	5	LE	Small	40	0	0	d20pfsrd	Dragon	earth					
Wyrmling Brass Dragon	3	CG	Tiny	60	0	0	d20pfsrd	dragon	fire					
Wyrmling Bronze Dragon	5	LG	Small	40	150	0	d20pfsrd	dragon	water					
Wyrmling Copper Dragon	4	CG	Tiny	40	100	0	d20pfsrd	dragon	earth					
Wyrmling Gold Dragon	7	LG	Small	60	150	60	d20pfsrd	dragon	fire					
Wyrmling Gray Dragon	2	NE	Tiny	60	0	0	Tome of Horrors 4	dragon	water					
Wyrmling Green Dragon	4	LE	Small	40	150	40	d20pfsrd	dragon	air					
Wyrmling Red Dragon	6	CE	Small	40	150	0	d20pfsrd	dragon	fire					
Wyrmling White Dragon	2	CE	Tiny	30	0	60	d20pfsrd	dragon	cold					
Wyrwood	0.50	N	Small	30	0	0	PFRPG Bestiary 4	construct						
Wyvaran	0.50	LN	Medium	30	30	0	PFRPG Bestiary 4	dragon						
Wyvern	6	N	Large	20	60	0	PFRPG Bestiary	dragon						
Xacon	2	N	Medium	30	0	0	Tome of Horrors 4	plant						
Xaphan	26	LE	Large	40	0	0	Tome of Horrors Complete	outsider	devil	evil	extraplanar	lawful		
Xenopterid	7	N	Medium	40	20	0	PFRPG Bestiary 4	vermin						
Xill	6	LE	Medium	40	0	0	PFRPG Bestiary	outsider	evil	extraplanar				
Xorn	6	N	Medium	20	0	0	PFRPG Bestiary	outsider	earth	extraplanar				
Xothotak	0.50	N	Medium	30	0	0	Tome of Horrors 4	humanoid	xothotak					
Xoveron	27	CE	Huge	50	0	0	AP 73	outsider						
Yaenit	6	CE	Medium	40	0	0	Broken Chains	outsider	chaotic	demon	evil	extraplanar		
Yamabushi Tengu	5	LE	Medium	30	30	0	AP 49	outsider	native	oni	shapechanger	tengu		
Yamah	5	CG	Medium	30	0	0	Magnimar City Of Monuments	outsider	azata	chaotic	extraplanar	good		
Yamaraj	20	N	Huge	40	60	40	PFRPG Bestiary 4	outsider	extraplanar	psychopomp				
Yamasoth	24	CE	Gargantuan	30	0	0	AP 64	outsider	chaotic	evil	extraplanar	qlippoth		
Yangethe	9	CE	Large	40	0	0	The Dragon's Demand	aberration						
Yaoguai	7	N	Huge	40	0	0	PFRPG Bestiary 4	magical beast						
Yellow Musk Creeper	2	N	Medium	5	0	0	PFRPG Bestiary	plant						
Yellow Musk Creeper	2	N	Large	5	0	0	Tome of Horrors Complete	plant						
Yeth Hound	3	NE	Medium	40	60	0	PFRPG Bestiary	outsider	evil	extraplanar				
Yeti	4	N	Large	40	0	0	PFRPG Bestiary	monstrous humanoid	cold					
Yeti	4	N	Large	40	0	0	Tome of Horrors Complete	monstrous humanoid	cold					
Yhakkor	2	CE	Medium	40	0	0	Tome of Horrors 4	monstrous humanoid						
Yithian	9	LN	Large	20	0	0	PFRPG Bestiary 3	aberration						
Young Adult Black Dragon	10	CE	Large	60	200	60	d20pfsrd	Dragon	Water					
Young Adult Blue Dragon	12	LE	Huge	40	0	0	d20pfsrd	dragon	earth					
Young Adult Brass Dragon	10	CG	Large	60	0	0	d20pfsrd	dragon	fire					
Young Adult Bronze Dragon	12	LG	Huge	40	200	0	d20pfsrd	dragon	water					
Young Adult Copper Dragon	11	CG	Large	40	200	0	d20pfsrd	dragon	earth					
Young Adult Gold Dragon	14	LG	Huge	60	250	60	d20pfsrd	dragon	fire					
Young Adult Gray Dragon	9	NE	Large	60	0	40	Tome of Horrors 4	dragon	water					
Young Adult Green Dragon	11	LE	Huge	40	200	40	d20pfsrd	dragon	air					
Young Adult Red Dragon	13	CE	Huge	40	200	0	d20pfsrd	dragon	fire					
Young Adult White Dragon	9	CE	Large	30	0	60	d20pfsrd	dragon	cold					
Young Black Dragon	7	CE	Medium	60	150	60	PFRPG Bestiary	dragon	water					
Young Blue Dragon	9	LE	Large	40	200	0	PFRPG Bestiary	dragon	earth					
Young Brass Dragon	7	CG	Medium	60	150	0	PFRPG Bestiary	dragon	fire					
Young Brine Dragon	7	LN	Medium	60	150	60	PFRPG Bestiary 2	dragon	extraplanar	water				
Young Bronze Dragon	9	LG	Large	40	200	60	PFRPG Bestiary	dragon	water					
Young Cloud Dragon	7	N	Large	40	0	40	Tome of Horrors Complete	dragon	air					
Young Cloud Dragon	9	CN	Large	40	200	40	PFRPG Bestiary 2	dragon	air	extraplanar				
Young Copper Dragon	8	CG	Medium	40	150	0	PFRPG Bestiary	dragon	earth					
Young Crystal Dragon	6	CG	Medium	60	0	0	PFRPG Bestiary 2	dragon	earth	extraplanar				
Young Dungeon Dragon	5	N	Medium	30	0	0	Tome of Horrors Complete	dragon	shapechanger					
Young Forest Dragon	10	CE	Large	40	200	0	PFRPG Bestiary 3	dragon	earth					
Young Gold Dragon	11	LG	Large	60	200	60	PFRPG Bestiary	dragon	fire					
Young Gray Dragon	6	NE	Medium	60	0	40	Tome of Horrors 4	dragon	water					
Young Green Dragon	8	LE	Large	40	200	40	PFRPG Bestiary	dragon	air					
Young Lunar Dragon	9	CN	Large	40	200	0	PFRPG Bestiary 4	dragon						
Young Magma Dragon	8	CN	Medium	40	150	0	PFRPG Bestiary 2	dragon	extraplanar	fire				
Young Mist Dragon	7	N	Large	40	0	20	Tome of Horrors Complete	dragon	air	fire	water			
Young Red Dragon	10	CE	Large	40	200	0	PFRPG Bestiary	dragon	fire					
Young Sea Dragon	8	CG	Large	40	0	60	PFRPG Bestiary 3	dragon	water					
Young Silver Dragon	10	LG	Large	40	200	0	PFRPG Bestiary	dragon	cold					
Young Sky Dragon	9	LG	Large	40	0	0	PFRPG Bestiary 3	dragon	air					
Young Solar Dragon	9	LN	Large	50	0	0	PFRPG Bestiary 4	dragon	fire					
Young Sovereign Dragon	11	N	Large	50	0	0	PFRPG Bestiary 3	dragon						
Young Time Dragon	11	N	Large	50	0	0	PFRPG Bestiary 4	dragon						
Young Umbral Dragon	10	CE	Large	40	200	0	PFRPG Bestiary 2	dragon	extraplanar					
Young Underworld Dragon	7	LE	Medium	40	150	0	PFRPG Bestiary 3	dragon	fire					
Young Void Dragon	9	NE	Large	40	0	0	PFRPG Bestiary 4	dragon						
Young Vortex Dragon	10	LN	Large	60	0	0	PFRPG Bestiary 4	dragon	fire					
Young White Dragon	6	CE	Medium	30	150	60	PFRPG Bestiary	dragon	cold					
Ypotryll	15	N	Huge	60	0	0	PFRPG Bestiary 4	magical beast						
Yrthak	9	N	Huge	20	60	0	PFRPG Bestiary 2	magical beast						
Yuki-onna	8	LE	Medium	0	30	0	PFRPG Bestiary 3	undead	cold	incorporeal				
Zelekhut	9	LN	Large	50	60	0	PFRPG Bestiary 2	outsider	extraplanar	inevitable	lawful			
Zeuglodon	9	N	Gargantuan	0	0	60	AP 60	animal						
Zombie Horde	14	NE	Colossal	30	0	0	Tome of Horrors 4	undead	horde					
Zombie Lord	3	LE	Medium	40	0	0	PFRPG Bestiary 4	undead						
